1	100000000	3.4121463846251785163544392147e-8	0.962396640174058237658057200348	4.9490442945785540913758951136e-11
1	1000000000	3.4121330380188256129958434844e-9	0.962396566461879372294013825936	4.9490637433835904932858017773e-12
1	10000000000	3.4121288113408629790914026414e-10	0.962396543154870685952342371566	4.9490698829510684003866291463e-13
10	1/100	0.043798779699968511090094552725	0.9640201008554578621339622060054	0.00374703707579612848272548415667
10	1/10	0.043063689149770913461008423302	0.964002524177565867533882015051	0.003743638694187717424770217933
10	1	0.0382398483092909899397800792	0.963645813181581827834473643357	0.00356014893644069686956691531885
10	10	0.020210231062045225235322723086	0.962985026643438772961241881441	0.0020598368582728531012637659977
10	100	0.0036057090418063328317404224265	0.962637682744512651028427886896	0.00038605540575830422049969061419
10	1000	0.00038954419843657700831602202839	0.962486677134870753391391147877	0.000042484111320163122581832298127
10	10000	0.000039180397370445840543150049898	0.96242723764464304572089302007	4.3012985072409379606688770042e-6
10	100000	3.9172425222925087691535283128e-6	0.962406510580373734387578300173	4.3100315046771924149764096573e-7
10	1000000	3.9161786303613860395485672485e-7	0.962399712612093504382850705266	4.3119895593894942617381317475e-8
10	10000000	3.9157612689428261661981514018e-8	0.962397539642391947562526422939	4.31252788990757270160049771344e-9
10	100000000	3.9156213566207306696929325685e-9	0.962396850924602418253109619244	4.3126898585445474728572570251e-10
10	1000000000	3.9155763445061393394593095865e-10	0.962396633096658768941701559253	4.3127402231612854153628547211e-11
10	10000000000	3.9155620366128092046654482526e-11	0.96239656422409166058236022277	4.3127560611298187345501042711e-12
100	1/100	0.00044550225971193875407675201627	0.9640265708145697438854254883413	0.00369190746083807301983703925474
100	1/10	0.00044470338212851691276826854161	0.964026514174839649731399241238	0.00369189558523791794028801851249
100	1	0.00043719314909870528384875205231	0.964008349224869387574695653919	0.0036889301301963671496145859948
100	10	0.00038813870913363423986000376732	0.963647313782396855612813495512	0.0035087673663380789038156207752
100	100	0.000205118388379695881612444295058	0.962984141689101091093451483014	0.00202996483455930388146110573128
100	1000	0.000036594798937512573653174685667	0.962636536029271166878509655524	0.00038039733888830383971331076171
100	10000	3.953656208179787502819329096e-6	0.962486106988611194158128732628	0.000041858743605589945467404182487
100	100000	3.976667455492557790759738196e-7	0.962427024635236639454953964452	4.23788656566771278255264147467e-6
100	1000000	3.9758882299324645568576691777e-8	0.962406438898922358144402166611	4.2464572493050491936721604212e-7
100	10000000	3.9748186799627622904820900936e-9	0.962399689491405423902764379808	4.2483752839783900974320376774e-8
100	100000000	3.9743984036564217636926940421e-10	0.962397532294970443978232249177	4.2489020914822034834443311747e-9
100	1000000000	3.9742574578010368890575204241e-11	0.962396848599326169301152216222	4.2490605338529241630728677845e-10
100	10000000000	3.9742121077240784153948032685e-12	0.962396632361385697466182528441	4.2491097958917285851709592826e-11
1000	1/100	4.4626708742679492927952383389e-6	0.9640272153087283589006988667979	0.00368638782895008791840949973209
1000	1/10	4.4618678310097500616376696545e-6	0.96402721524818771754070487734	0.00368638776668665256341777847558
1000	1	4.4538606801828925219661331685e-6	0.96402715778456582279666435836	0.00368638083302050457073252781566
1000	10	4.3785957290326282989050686317e-6	0.964008932785102643611863671485	0.00368345858633399844509613630465
1000	100	3.8872213589241624438674986094e-6	0.963647461093174325917373991713	0.0035036279519033328286516653737
1000	1000	2.0542494970391535687174107102e-6	0.962984051214156695047769608137	0.00202697700774978105273536588356
1000	10000	3.6649455303694575825053577068e-7	0.962636420558849873543041389044	0.00037983148636174374178048354095
1000	100000	3.9595736086596663961989953042e-8	0.962486049691345095384365237106	0.000041796205082237238171885845352
1000	1000000	3.9826269271572326647159357776e-9	0.962427003240718623818634274764	4.2315453105075900366806786127e-6
1000	10000000	3.9818495436678709323259923908e-10	0.962406431700914175545729125867	4.2400998035348814482341351595e-7
1000	100000000	3.9807794228850272633804040587e-11	0.962399687169905861147883784618	4.2420138499293624144151854663e-8
1000	1000000000	3.9803588516472141432704809276e-12	0.962397531557250740394140683298	4.2425395095734345273424656869e-9
1000	10000000000	3.9802178011646216874840349009e-13	0.96239684836585777274990134848	4.242697600730125495240987388e-10
10000	1/100	4.4634370576981313294307491415e-8	0.964027279781077619856974477477	0.00368583580440630994549412062468
10000	1/10	4.463356718132385725080127541e-8	0.96402727978107451933157539244	0.00368583580384703954644305095706
10000	1	4.4625534897646535809155723948e-8	0.9640272797147020477245229560452	0.00368583579125606631390310606838
10000	10	4.4545444973854985090834876205e-8	0.964027222168572658928587690125	0.00368582935178948081375019318938
10000	100	4.3792632505756060436126498251e-8	0.964008991151706757903633215827	0.00368291142508077597138540943393
10000	1000	3.8878057416845598754290939466e-8	0.96364747579643505281848659708	0.0035031139978478193450794298953
10000	10000	2.0545565619455782126063532221e-8	0.962984042146684109721278482394	0.00202667821880683154379967595873
10000	100000	3.6654929942759371696788610994e-9	0.962636409003750966107770370809	0.000379774900649341295976882380847
10000	1000000	3.960166324463759228863366685e-10	0.96248604395876841572972571181	0.000041789951212330719799963442132
10000	10000000	3.9832238574205960781074140031e-11	0.962427001100323699060944580437	4.2309111843796945114537654301e-6
10000	100000000	3.9824466585780385839580276242e-12	0.962406430980812254646947093233	4.23946405875497114863124915336e-7
10000	1000000000	3.9813764806633807760039371421e-13	0.96239968693766114141407210317	4.2413777064591290722148963185e-8
10000	10000000000	3.9809558798974737133210346019e-14	0.962397531483448791177921950063	4.2419032513618293325706834323e-9
100000	1/100	4.4635136896150385890674482303e-10	0.96402728622860137834524124029	0.00368578060134459864022556881678
100000	1/10	4.4635056553133598386293813451e-10	0.9640272862286020595513932028405	0.00368578060133905027340943019244
100000	1	4.4634253138955964149614823722e-10	0.964027286228541149257977999246	0.00368578060127655557036452146497
100000	10	4.462622067012771564566032923e-10	0.9640272861615852656398102189986	0.00368578059365287649564406333605
100000	100	4.4546128904377746397004142017e-10	0.964027228607203952277299274007	0.00368577420360630656708998842268
100000	1000	4.3793300137256357654823974606e-10	0.964008996988473482900529206569	0.0036828567088866955070474544814
100000	10000	3.8878641895364169477570305233e-10	0.963647477266482421559499141113	0.00350306260231614854640997156442
100000	100000	2.0545872734803788230689245237e-10	0.962984041239736630855380416733	0.0020266483398499264836982386598
100000	1000000	3.6655477496839217649215617656e-11	0.962636407848160002152856075061	0.000379769242073511097956958696929
100000	10000000	3.9602256058179778015761486844e-12	0.962486043385482256053214176758	0.000041789325825164229569732112414
100000	100000000	3.9832835602942334425615369434e-13	0.962427000886274603320340651178	4.2308477717608213308973942796e-6
100000	1000000000	3.9825063799207974863069083545e-14	0.962406430908799051573589803333	4.23940048427495004288550410869e-7
100000	10000000000	3.9814361962923182486228734519e-15	0.962399686914435088282568064161	4.2413140921115949991360639606e-8
